GenOpt(R) Version 3.1.1, March 29, 2016

Lawrence Berkeley National Laboratory
http://simulationresearch.lbl.gov
Michael Wetter, MWetter@lbl.gov

GenOpt Copyright (c) 1998-2016, The Regents of the
University of California, through Lawrence Berkeley
National Laboratory (subject to receipt of any 
required approvals from the U.S. Dept. of Energy).
All rights reserved.
_______________________________________________________________

Results of GPSHookeJeeves algorithm
Start time: Tue Dec 14 10:08:44 CET 2021

All Iterations


Simulation Number	Main Iteration	Sub Iteration	Step Number	f(x)	settings.heart_vntr_D_A_maxAct	settings.heart_vntr_D_0_maxAct	settings.heart_vntr_TS_maxAct	settings.heart_vntr_TR_maxAct	settings.eta_vc	settings.baro_f1	settings.tissues_eta_Ra	settings.tissues_eta_Rv	settings.tissues_eta_C	settings.tissues_chi_Ra	settings.tissues_chi_Rv	settings.tissues_chi_C
324	17	14	1	0.7298594509553862	3400.005	0.001125	0.164774	0.0659769	0.3501054	0.003028125	3.945225	2.70625	0.9308013	25.8125	19.84375	0.10875	Cost reduced     at settings.tissues_eta_Rv+dsettings.tissues_eta_Rv.
325	17	15	1	0.7292028675619058	3400.005	0.001125	0.164774	0.0659769	0.3501054	0.003028125	3.945225	2.70625	0.9408013	25.8125	19.84375	0.10875	Cost reduced     at settings.tissues_eta_C+dsettings.tissues_eta_C.
326	17	16	1	0.7331718073439649	3400.005	0.001125	0.164774	0.0659769	0.3501054	0.003028125	3.945225	2.70625	0.9408013	26.8125	19.84375	0.10875	Cost not reduced at settings.tissues_chi_Ra+dsettings.tissues_chi_Ra.
327	17	17	1	0.7337781516296336	3400.005	0.001125	0.164774	0.0659769	0.3501054	0.003028125	3.945225	2.70625	0.9408013	24.8125	19.84375	0.10875	Cost not reduced at settings.tissues_chi_Ra-dsettings.tissues_chi_Ra.
328	17	18	1	0.7317687249772011	3400.005	0.001125	0.164774	0.0659769	0.3501054	0.003028125	3.945225	2.70625	0.9408013	25.8125	18.84375	0.10875	Cost not reduced at settings.tissues_chi_Rv-dsettings.tissues_chi_Rv.
329	17	19	1	0.7301307520718541	3400.005	0.001125	0.164774	0.0659769	0.3501054	0.003028125	3.945225	2.70625	0.9408013	25.8125	20.84375	0.10875	Cost not reduced at settings.tissues_chi_Rv+dsettings.tissues_chi_Rv.
330	17	20	1	0.7289020367749834	3400.005	0.001125	0.164774	0.0659769	0.3501054	0.003028125	3.945225	2.70625	0.9408013	25.8125	19.84375	0.11875	Cost reduced     at settings.tissues_chi_C+dsettings.tissues_chi_C.
330	17	21	1	0.7289020367749834	3400.005	0.001125	0.164774	0.0659769	0.3501054	0.003028125	3.945225	2.70625	0.9408013	25.8125	19.84375	0.11875	Global search reduced cost.
331	18	1	1	0.7250128947085588	3600.005	0.001105	0.164774	0.0659769	0.3701054	0.003028125	3.945225	3.10625	0.9808013	26.8125	19.84375	0.13875	Exploration base, Delta = 1.0.
332	18	2	1	0.7270438686228933	3800.005	0.001105	0.164774	0.0659769	0.3701054	0.003028125	3.945225	3.10625	0.9808013	26.8125	19.84375	0.13875	Cost not reduced at settings.heart_vntr_D_A_maxAct+dsettings.heart_vntr_D_A_maxAct.
333	18	3	1	0.7270958972994279	3400.005	0.001105	0.164774	0.0659769	0.3701054	0.003028125	3.945225	3.10625	0.9808013	26.8125	19.84375	0.13875	Cost not reduced at settings.heart_vntr_D_A_maxAct-dsettings.heart_vntr_D_A_maxAct.
334	18	4	1	0.7250140329369372	3600.005	0.001085	0.164774	0.0659769	0.3701054	0.003028125	3.945225	3.10625	0.9808013	26.8125	19.84375	0.13875	Cost not reduced at settings.heart_vntr_D_0_maxAct-dsettings.heart_vntr_D_0_maxAct.
335	18	5	1	0.7250170810160008	3600.005	0.001125	0.164774	0.0659769	0.3701054	0.003028125	3.945225	3.10625	0.9808013	26.8125	19.84375	0.13875	Cost not reduced at settings.heart_vntr_D_0_maxAct+dsettings.heart_vntr_D_0_maxAct.
336	18	6	1	0.7879590697905837	3600.005	0.001105	0.154774	0.0659769	0.3701054	0.003028125	3.945225	3.10625	0.9808013	26.8125	19.84375	0.13875	Cost not reduced at settings.heart_vntr_TS_maxAct-dsettings.heart_vntr_TS_maxAct.
337	18	7	1	0.8893306593431123	3600.005	0.001105	0.174774	0.0659769	0.3701054	0.003028125	3.945225	3.10625	0.9808013	26.8125	19.84375	0.13875	Cost not reduced at settings.heart_vntr_TS_maxAct+dsettings.heart_vntr_TS_maxAct.
338	18	8	1	0.7874631734635094	3600.005	0.001105	0.164774	0.0559769	0.3701054	0.003028125	3.945225	3.10625	0.9808013	26.8125	19.84375	0.13875	Cost not reduced at settings.heart_vntr_TR_maxAct-dsettings.heart_vntr_TR_maxAct.
339	18	9	1	0.8638913533938953	3600.005	0.001105	0.164774	0.0759769	0.3701054	0.003028125	3.945225	3.10625	0.9808013	26.8125	19.84375	0.13875	Cost not reduced at settings.heart_vntr_TR_maxAct+dsettings.heart_vntr_TR_maxAct.
340	18	10	1	0.7297436397829579	3600.005	0.001105	0.164774	0.0659769	0.3801054	0.003028125	3.945225	3.10625	0.9808013	26.8125	19.84375	0.13875	Cost not reduced at settings.eta_vc+dsettings.eta_vc.
341	18	11	1	0.7245527994750176	3600.005	0.001105	0.164774	0.0659769	0.3601054	0.003028125	3.945225	3.10625	0.9808013	26.8125	19.84375	0.13875	Cost reduced     at settings.eta_vc-dsettings.eta_vc.
342	18	12	1	0.7307385209842516	3600.005	0.001105	0.164774	0.0659769	0.3601054	0.003128125	3.945225	3.10625	0.9808013	26.8125	19.84375	0.13875	Cost not reduced at settings.baro_f1+dsettings.baro_f1.
343	18	13	1	0.7267572726642914	3600.005	0.001105	0.164774	0.0659769	0.3601054	0.002928125	3.945225	3.10625	0.9808013	26.8125	19.84375	0.13875	Cost not reduced at settings.baro_f1-dsettings.baro_f1.
344	18	14	1	0.7307027423075275	3600.005	0.001105	0.164774	0.0659769	0.3601054	0.003028125	3.845225	3.10625	0.9808013	26.8125	19.84375	0.13875	Cost not reduced at settings.tissues_eta_Ra-dsettings.tissues_eta_Ra.
345	18	15	1	0.7262740344108968	3600.005	0.001105	0.164774	0.0659769	0.3601054	0.003028125	3.945225	3.20625	0.9808013	26.8125	19.84375	0.13875	Cost not reduced at settings.tissues_eta_Rv+dsettings.tissues_eta_Rv.
346	18	16	1	0.7267031779155836	3600.005	0.001105	0.164774	0.0659769	0.3601054	0.003028125	3.945225	3.00625	0.9808013	26.8125	19.84375	0.13875	Cost not reduced at settings.tissues_eta_Rv-dsettings.tissues_eta_Rv.
347	18	17	1	0.7271329652199122	3600.005	0.001105	0.164774	0.0659769	0.3601054	0.003028125	3.945225	3.10625	0.9908013	26.8125	19.84375	0.13875	Cost not reduced at settings.tissues_eta_C+dsettings.tissues_eta_C.
348	18	18	1	0.7255187708012716	3600.005	0.001105	0.164774	0.0659769	0.3601054	0.003028125	3.945225	3.10625	0.9708013	26.8125	19.84375	0.13875	Cost not reduced at settings.tissues_eta_C-dsettings.tissues_eta_C.
349	18	19	1	0.7284954110479606	3600.005	0.001105	0.164774	0.0659769	0.3601054	0.003028125	3.945225	3.10625	0.9808013	27.8125	19.84375	0.13875	Cost not reduced at settings.tissues_chi_Ra+dsettings.tissues_chi_Ra.
350	18	20	1	0.7281156167676313	3600.005	0.001105	0.164774	0.0659769	0.3601054	0.003028125	3.945225	3.10625	0.9808013	25.8125	19.84375	0.13875	Cost not reduced at settings.tissues_chi_Ra-dsettings.tissues_chi_Ra.
351	18	21	1	0.7278289815638226	3600.005	0.001105	0.164774	0.0659769	0.3601054	0.003028125	3.945225	3.10625	0.9808013	26.8125	18.84375	0.13875	Cost not reduced at settings.tissues_chi_Rv-dsettings.tissues_chi_Rv.
352	18	22	1	0.7261143650144533	3600.005	0.001105	0.164774	0.0659769	0.3601054	0.003028125	3.945225	3.10625	0.9808013	26.8125	20.84375	0.13875	Cost not reduced at settings.tissues_chi_Rv+dsettings.tissues_chi_Rv.
353	18	23	1	0.7243850378087273	3600.005	0.001105	0.164774	0.0659769	0.3601054	0.003028125	3.945225	3.10625	0.9808013	26.8125	19.84375	0.14875	Cost reduced     at settings.tissues_chi_C+dsettings.tissues_chi_C.
353	18	24	1	0.7243850378087273	3600.005	0.001105	0.164774	0.0659769	0.3601054	0.003028125	3.945225	3.10625	0.9808013	26.8125	19.84375	0.14875	Global search reduced cost.
354	19	1	1	0.7285415954929555	3800.005	0.001105	0.164774	0.0659769	0.3601054	0.003028125	3.945225	3.10625	0.9808013	26.8125	19.84375	0.14875	Cost not reduced at settings.heart_vntr_D_A_maxAct+dsettings.heart_vntr_D_A_maxAct.
355	19	2	1	0.7230337521798562	3400.005	0.001105	0.164774	0.0659769	0.3601054	0.003028125	3.945225	3.10625	0.9808013	26.8125	19.84375	0.14875	Cost reduced     at settings.heart_vntr_D_A_maxAct-dsettings.heart_vntr_D_A_maxAct.
356	19	3	1	0.7230328197945888	3400.005	0.001085	0.164774	0.0659769	0.3601054	0.003028125	3.945225	3.10625	0.9808013	26.8125	19.84375	0.14875	Cost reduced     at settings.heart_vntr_D_0_maxAct-dsettings.heart_vntr_D_0_maxAct.
357	19	4	1	0.778804808987422	3400.005	0.001085	0.154774	0.0659769	0.3601054	0.003028125	3.945225	3.10625	0.9808013	26.8125	19.84375	0.14875	Cost not reduced at settings.heart_vntr_TS_maxAct-dsettings.heart_vntr_TS_maxAct.
358	19	5	1	0.8810036769993888	3400.005	0.001085	0.174774	0.0659769	0.3601054	0.003028125	3.945225	3.10625	0.9808013	26.8125	19.84375	0.14875	Cost not reduced at settings.heart_vntr_TS_maxAct+dsettings.heart_vntr_TS_maxAct.
359	19	6	1	0.7797508375037504	3400.005	0.001085	0.164774	0.0559769	0.3601054	0.003028125	3.945225	3.10625	0.9808013	26.8125	19.84375	0.14875	Cost not reduced at settings.heart_vntr_TR_maxAct-dsettings.heart_vntr_TR_maxAct.
360	19	7	1	0.8546589401912357	3400.005	0.001085	0.164774	0.0759769	0.3601054	0.003028125	3.945225	3.10625	0.9808013	26.8125	19.84375	0.14875	Cost not reduced at settings.heart_vntr_TR_maxAct+dsettings.heart_vntr_TR_maxAct.
361	19	8	1	0.7265168879872603	3400.005	0.001085	0.164774	0.0659769	0.3501054	0.003028125	3.945225	3.10625	0.9808013	26.8125	19.84375	0.14875	Cost not reduced at settings.eta_vc-dsettings.eta_vc.
362	19	9	1	0.7268086661523359	3400.005	0.001085	0.164774	0.0659769	0.3701054	0.003028125	3.945225	3.10625	0.9808013	26.8125	19.84375	0.14875	Cost not reduced at settings.eta_vc+dsettings.eta_vc.
363	19	10	1	0.7296136912728695	3400.005	0.001085	0.164774	0.0659769	0.3601054	0.003128125	3.945225	3.10625	0.9808013	26.8125	19.84375	0.14875	Cost not reduced at settings.baro_f1+dsettings.baro_f1.
364	19	11	1	0.7243588842021803	3400.005	0.001085	0.164774	0.0659769	0.3601054	0.002928125	3.945225	3.10625	0.9808013	26.8125	19.84375	0.14875	Cost not reduced at settings.baro_f1-dsettings.baro_f1.
365	19	12	1	0.7294545707150886	3400.005	0.001085	0.164774	0.0659769	0.3601054	0.003028125	3.845225	3.10625	0.9808013	26.8125	19.84375	0.14875	Cost not reduced at settings.tissues_eta_Ra-dsettings.tissues_eta_Ra.
366	19	13	1	0.7250963041392304	3400.005	0.001085	0.164774	0.0659769	0.3601054	0.003028125	3.945225	3.20625	0.9808013	26.8125	19.84375	0.14875	Cost not reduced at settings.tissues_eta_Rv+dsettings.tissues_eta_Rv.
367	19	14	1	0.7247867822418621	3400.005	0.001085	0.164774	0.0659769	0.3601054	0.003028125	3.945225	3.00625	0.9808013	26.8125	19.84375	0.14875	Cost not reduced at settings.tissues_eta_Rv-dsettings.tissues_eta_Rv.
368	19	15	1	0.7225477336785578	3400.005	0.001085	0.164774	0.0659769	0.3601054	0.003028125	3.945225	3.10625	0.9908013	26.8125	19.84375	0.14875	Cost reduced     at settings.tissues_eta_C+dsettings.tissues_eta_C.
369	19	16	1	0.7268894132310002	3400.005	0.001085	0.164774	0.0659769	0.3601054	0.003028125	3.945225	3.10625	0.9908013	27.8125	19.84375	0.14875	Cost not reduced at settings.tissues_chi_Ra+dsettings.tissues_chi_Ra.
370	19	17	1	0.7256488688768833	3400.005	0.001085	0.164774	0.0659769	0.3601054	0.003028125	3.945225	3.10625	0.9908013	25.8125	19.84375	0.14875	Cost not reduced at settings.tissues_chi_Ra-dsettings.tissues_chi_Ra.
371	19	18	1	0.7253530735191192	3400.005	0.001085	0.164774	0.0659769	0.3601054	0.003028125	3.945225	3.10625	0.9908013	26.8125	18.84375	0.14875	Cost not reduced at settings.tissues_chi_Rv-dsettings.tissues_chi_Rv.
372	19	19	1	0.7246771951652449	3400.005	0.001085	0.164774	0.0659769	0.3601054	0.003028125	3.945225	3.10625	0.9908013	26.8125	20.84375	0.14875	Cost not reduced at settings.tissues_chi_Rv+dsettings.tissues_chi_Rv.
373	19	20	1	0.7226753300040409	3400.005	0.001085	0.164774	0.0659769	0.3601054	0.003028125	3.945225	3.10625	0.9908013	26.8125	19.84375	0.15875	Cost not reduced at settings.tissues_chi_C+dsettings.tissues_chi_C.
374	19	21	1	0.7231732263893593	3400.005	0.001085	0.164774	0.0659769	0.3601054	0.003028125	3.945225	3.10625	0.9908013	26.8125	19.84375	0.13875	Cost not reduced at settings.tissues_chi_C-dsettings.tissues_chi_C.
368	19	22	1	0.7225477336785578	3400.005	0.001085	0.164774	0.0659769	0.3601054	0.003028125	3.945225	3.10625	0.9908013	26.8125	19.84375	0.14875	Local search reduced cost.
375	20	1	1	0.7223596511589079	3200.005	0.001065	0.164774	0.0659769	0.3601054	0.003028125	3.945225	3.10625	0.9908013	26.8125	19.84375	0.14875	Cost reduced     at settings.tissues_eta_C-dsettings.tissues_eta_C.
376	20	2	1	0.7248930528795308	3200.005	0.001065	0.164774	0.0659769	0.3601054	0.003028125	3.945225	3.10625	0.9908013	27.8125	19.84375	0.14875	Cost not reduced at settings.tissues_chi_Ra+dsettings.tissues_chi_Ra.
377	20	3	1	0.7273749032924088	3200.005	0.001065	0.164774	0.0659769	0.3601054	0.003028125	3.945225	3.10625	0.9908013	25.8125	19.84375	0.14875	Cost not reduced at settings.tissues_chi_Ra-dsettings.tissues_chi_Ra.
378	20	4	1	0.7271879679735769	3200.005	0.001065	0.164774	0.0659769	0.3601054	0.003028125	3.945225	3.10625	0.9908013	26.8125	18.84375	0.14875	Cost not reduced at settings.tissues_chi_Rv-dsettings.tissues_chi_Rv.
379	20	5	1	0.7225760787941672	3200.005	0.001065	0.164774	0.0659769	0.3601054	0.003028125	3.945225	3.10625	0.9908013	26.8125	20.84375	0.14875	Cost not reduced at settings.tissues_chi_Rv+dsettings.tissues_chi_Rv.
380	20	6	1	0.7216095651551713	3200.005	0.001065	0.164774	0.0659769	0.3601054	0.003028125	3.945225	3.10625	0.9908013	26.8125	19.84375	0.15875	Cost reduced     at settings.tissues_chi_C+dsettings.tissues_chi_C.
380	20	7	1	0.7216095651551713	3200.005	0.001065	0.164774	0.0659769	0.3601054	0.003028125	3.945225	3.10625	0.9908013	26.8125	19.84375	0.15875	Global search reduced cost.
381	21	1	1	0.7253946673145797	3000.005	0.001045	0.164774	0.0659769	0.3601054	0.003028125	3.945225	3.10625	0.9908013	26.8125	19.84375	0.16875	Exploration base, Delta = 1.0.
382	21	2	1	0.7281533729170215	2800.005	0.001045	0.164774	0.0659769	0.3601054	0.003028125	3.945225	3.10625	0.9908013	26.8125	19.84375	0.16875	Cost not reduced at settings.heart_vntr_D_A_maxAct-dsettings.heart_vntr_D_A_maxAct.
383	21	3	1	0.7215966236164161	3200.005	0.001045	0.164774	0.0659769	0.3601054	0.003028125	3.945225	3.10625	0.9908013	26.8125	19.84375	0.16875	Cost reduced     at settings.heart_vntr_D_A_maxAct+dsettings.heart_vntr_D_A_maxAct.
384	21	4	1	0.7215966534951281	3200.005	0.001025	0.164774	0.0659769	0.3601054	0.003028125	3.945225	3.10625	0.9908013	26.8125	19.84375	0.16875	Cost not reduced at settings.heart_vntr_D_0_maxAct-dsettings.heart_vntr_D_0_maxAct.
385	21	5	1	0.7215990753198136	3200.005	0.001065	0.164774	0.0659769	0.3601054	0.003028125	3.945225	3.10625	0.9908013	26.8125	19.84375	0.16875	Cost not reduced at settings.heart_vntr_D_0_maxAct+dsettings.heart_vntr_D_0_maxAct.
386	21	6	1	0.781944541427357	3200.005	0.001045	0.154774	0.0659769	0.3601054	0.003028125	3.945225	3.10625	0.9908013	26.8125	19.84375	0.16875	Cost not reduced at settings.heart_vntr_TS_maxAct-dsettings.heart_vntr_TS_maxAct.
387	21	7	1	0.8569156648174616	3200.005	0.001045	0.174774	0.0659769	0.3601054	0.003028125	3.945225	3.10625	0.9908013	26.8125	19.84375	0.16875	Cost not reduced at settings.heart_vntr_TS_maxAct+dsettings.heart_vntr_TS_maxAct.
388	21	8	1	0.7837818844485833	3200.005	0.001045	0.164774	0.0559769	0.3601054	0.003028125	3.945225	3.10625	0.9908013	26.8125	19.84375	0.16875	Cost not reduced at settings.heart_vntr_TR_maxAct-dsettings.heart_vntr_TR_maxAct.
389	21	9	1	0.8363872283282303	3200.005	0.001045	0.164774	0.0759769	0.3601054	0.003028125	3.945225	3.10625	0.9908013	26.8125	19.84375	0.16875	Cost not reduced at settings.heart_vntr_TR_maxAct+dsettings.heart_vntr_TR_maxAct.
390	21	10	1	0.7217021719563136	3200.005	0.001045	0.164774	0.0659769	0.3501054	0.003028125	3.945225	3.10625	0.9908013	26.8125	19.84375	0.16875	Cost not reduced at settings.eta_vc-dsettings.eta_vc.
391	21	11	1	0.7258556854005884	3200.005	0.001045	0.164774	0.0659769	0.3701054	0.003028125	3.945225	3.10625	0.9908013	26.8125	19.84375	0.16875	Cost not reduced at settings.eta_vc+dsettings.eta_vc.
392	21	12	1	0.7281273010797185	3200.005	0.001045	0.164774	0.0659769	0.3601054	0.003128125	3.945225	3.10625	0.9908013	26.8125	19.84375	0.16875	Cost not reduced at settings.baro_f1+dsettings.baro_f1.
393	21	13	1	0.7248772426809215	3200.005	0.001045	0.164774	0.0659769	0.3601054	0.002928125	3.945225	3.10625	0.9908013	26.8125	19.84375	0.16875	Cost not reduced at settings.baro_f1-dsettings.baro_f1.
394	21	14	1	0.7307893965433423	3200.005	0.001045	0.164774	0.0659769	0.3601054	0.003028125	3.845225	3.10625	0.9908013	26.8125	19.84375	0.16875	Cost not reduced at settings.tissues_eta_Ra-dsettings.tissues_eta_Ra.
395	21	15	1	0.7218656619756377	3200.005	0.001045	0.164774	0.0659769	0.3601054	0.003028125	3.945225	3.20625	0.9908013	26.8125	19.84375	0.16875	Cost not reduced at settings.tissues_eta_Rv+dsettings.tissues_eta_Rv.
396	21	16	1	0.7251519233789507	3200.005	0.001045	0.164774	0.0659769	0.3601054	0.003028125	3.945225	3.00625	0.9908013	26.8125	19.84375	0.16875	Cost not reduced at settings.tissues_eta_Rv-dsettings.tissues_eta_Rv.
397	21	17	1	0.7249611300824959	3200.005	0.001045	0.164774	0.0659769	0.3601054	0.003028125	3.945225	3.10625	0.9808013	26.8125	19.84375	0.16875	Cost not reduced at settings.tissues_eta_C-dsettings.tissues_eta_C.
398	21	18	1	0.7263857947902568	3200.005	0.001045	0.164774	0.0659769	0.3601054	0.003028125	3.945225	3.10625	0.9908013	27.8125	19.84375	0.16875	Cost not reduced at settings.tissues_chi_Ra+dsettings.tissues_chi_Ra.
399	21	19	1	0.7242337610518108	3200.005	0.001045	0.164774	0.0659769	0.3601054	0.003028125	3.945225	3.10625	0.9908013	25.8125	19.84375	0.16875	Cost not reduced at settings.tissues_chi_Ra-dsettings.tissues_chi_Ra.
400	21	20	1	0.7236458159372193	3200.005	0.001045	0.164774	0.0659769	0.3601054	0.003028125	3.945225	3.10625	0.9908013	26.8125	18.84375	0.16875	Cost not reduced at settings.tissues_chi_Rv-dsettings.tissues_chi_Rv.
401	21	21	1	0.7247585634636987	3200.005	0.001045	0.164774	0.0659769	0.3601054	0.003028125	3.945225	3.10625	0.9908013	26.8125	20.84375	0.16875	Cost not reduced at settings.tissues_chi_Rv+dsettings.tissues_chi_Rv.
402	21	22	1	0.7223181869455442	3200.005	0.001045	0.164774	0.0659769	0.3601054	0.003028125	3.945225	3.10625	0.9908013	26.8125	19.84375	0.17875	Cost not reduced at settings.tissues_chi_C+dsettings.tissues_chi_C.
403	21	23	1	0.7216067237102354	3200.005	0.001045	0.164774	0.0659769	0.3601054	0.003028125	3.945225	3.10625	0.9908013	26.8125	19.84375	0.15875	Cost not reduced at settings.tissues_chi_C-dsettings.tissues_chi_C.
383	21	24	1	0.7215966236164161	3200.005	0.001045	0.164774	0.0659769	0.3601054	0.003028125	3.945225	3.10625	0.9908013	26.8125	19.84375	0.16875	Global search reduced cost.
404	22	1	1	0.7223177702508219	3200.005	0.001025	0.164774	0.0659769	0.3601054	0.003028125	3.945225	3.10625	0.9908013	26.8125	19.84375	0.17875	Exploration base, Delta = 1.0.
405	22	2	1	0.7251327637242484	3400.005	0.001025	0.164774	0.0659769	0.3601054	0.003028125	3.945225	3.10625	0.9908013	26.8125	19.84375	0.17875	Cost not reduced at settings.heart_vntr_D_A_maxAct+dsettings.heart_vntr_D_A_maxAct.
406	22	3	1	0.7251790823747564	3000.005	0.001025	0.164774	0.0659769	0.3601054	0.003028125	3.945225	3.10625	0.9908013	26.8125	19.84375	0.17875	Cost not reduced at settings.heart_vntr_D_A_maxAct-dsettings.heart_vntr_D_A_maxAct.
407	22	4	1	0.7223152389330564	3200.005	0.001005	0.164774	0.0659769	0.3601054	0.003028125	3.945225	3.10625	0.9908013	26.8125	19.84375	0.17875	Cost reduced     at settings.heart_vntr_D_0_maxAct-dsettings.heart_vntr_D_0_maxAct.
408	22	5	1	0.787236401468494	3200.005	0.001005	0.154774	0.0659769	0.3601054	0.003028125	3.945225	3.10625	0.9908013	26.8125	19.84375	0.17875	Cost not reduced at settings.heart_vntr_TS_maxAct-dsettings.heart_vntr_TS_maxAct.
409	22	6	1	0.8512495137725951	3200.005	0.001005	0.174774	0.0659769	0.3601054	0.003028125	3.945225	3.10625	0.9908013	26.8125	19.84375	0.17875	Cost not reduced at settings.heart_vntr_TS_maxAct+dsettings.heart_vntr_TS_maxAct.
410	22	7	1	0.788455710326704	3200.005	0.001005	0.164774	0.0559769	0.3601054	0.003028125	3.945225	3.10625	0.9908013	26.8125	19.84375	0.17875	Cost not reduced at settings.heart_vntr_TR_maxAct-dsettings.heart_vntr_TR_maxAct.
411	22	8	1	0.8315224106289529	3200.005	0.001005	0.164774	0.0759769	0.3601054	0.003028125	3.945225	3.10625	0.9908013	26.8125	19.84375	0.17875	Cost not reduced at settings.heart_vntr_TR_maxAct+dsettings.heart_vntr_TR_maxAct.
412	22	9	1	0.721801919314822	3200.005	0.001005	0.164774	0.0659769	0.3501054	0.003028125	3.945225	3.10625	0.9908013	26.8125	19.84375	0.17875	Cost reduced     at settings.eta_vc-dsettings.eta_vc.
413	22	10	1	0.728092125974086	3200.005	0.001005	0.164774	0.0659769	0.3501054	0.003128125	3.945225	3.10625	0.9908013	26.8125	19.84375	0.17875	Cost not reduced at settings.baro_f1+dsettings.baro_f1.
414	22	11	1	0.7236613857846259	3200.005	0.001005	0.164774	0.0659769	0.3501054	0.002928125	3.945225	3.10625	0.9908013	26.8125	19.84375	0.17875	Cost not reduced at settings.baro_f1-dsettings.baro_f1.
415	22	12	1	0.7281332757923327	3200.005	0.001005	0.164774	0.0659769	0.3501054	0.003028125	3.845225	3.10625	0.9908013	26.8125	19.84375	0.17875	Cost not reduced at settings.tissues_eta_Ra-dsettings.tissues_eta_Ra.
416	22	13	1	0.7217315070069785	3200.005	0.001005	0.164774	0.0659769	0.3501054	0.003028125	3.945225	3.20625	0.9908013	26.8125	19.84375	0.17875	Cost reduced     at settings.tissues_eta_Rv+dsettings.tissues_eta_Rv.
417	22	14	1	0.7227398904309853	3200.005	0.001005	0.164774	0.0659769	0.3501054	0.003028125	3.945225	3.20625	0.9808013	26.8125	19.84375	0.17875	Cost not reduced at settings.tissues_eta_C-dsettings.tissues_eta_C.
418	22	15	1	0.7237011351077012	3200.005	0.001005	0.164774	0.0659769	0.3501054	0.003028125	3.945225	3.20625	0.9908013	27.8125	19.84375	0.17875	Cost not reduced at settings.tissues_chi_Ra+dsettings.tissues_chi_Ra.
419	22	16	1	0.7270600445441162	3200.005	0.001005	0.164774	0.0659769	0.3501054	0.003028125	3.945225	3.20625	0.9908013	25.8125	19.84375	0.17875	Cost not reduced at settings.tissues_chi_Ra-dsettings.tissues_chi_Ra.
420	22	17	1	0.7277042680690746	3200.005	0.001005	0.164774	0.0659769	0.3501054	0.003028125	3.945225	3.20625	0.9908013	26.8125	18.84375	0.17875	Cost not reduced at settings.tissues_chi_Rv-dsettings.tissues_chi_Rv.
421	22	18	1	0.7214837604820947	3200.005	0.001005	0.164774	0.0659769	0.3501054	0.003028125	3.945225	3.20625	0.9908013	26.8125	20.84375	0.17875	Cost reduced     at settings.tissues_chi_Rv+dsettings.tissues_chi_Rv.
422	22	19	1	0.7222630966576553	3200.005	0.001005	0.164774	0.0659769	0.3501054	0.003028125	3.945225	3.20625	0.9908013	26.8125	20.84375	0.18875	Cost not reduced at settings.tissues_chi_C+dsettings.tissues_chi_C.
423	22	20	1	0.7214519621282312	3200.005	0.001005	0.164774	0.0659769	0.3501054	0.003028125	3.945225	3.20625	0.9908013	26.8125	20.84375	0.16875	Cost reduced     at settings.tissues_chi_C-dsettings.tissues_chi_C.
423	22	21	1	0.7214519621282312	3200.005	0.001005	0.164774	0.0659769	0.3501054	0.003028125	3.945225	3.20625	0.9908013	26.8125	20.84375	0.16875	Global search reduced cost.
424	23	1	1	0.7251278972892073	3200.005	9.65E-4	0.164774	0.0659769	0.3401054	0.003028125	3.945225	3.30625	0.9908013	26.8125	21.84375	0.16875	Exploration base, Delta = 1.0.
425	23	2	1	0.7213601727151375	3400.005	9.65E-4	0.164774	0.0659769	0.3401054	0.003028125	3.945225	3.30625	0.9908013	26.8125	21.84375	0.16875	Cost reduced     at settings.heart_vntr_D_A_maxAct+dsettings.heart_vntr_D_A_maxAct.
426	23	3	1	0.7213598309771903	3400.005	9.45E-4	0.164774	0.0659769	0.3401054	0.003028125	3.945225	3.30625	0.9908013	26.8125	21.84375	0.16875	Cost reduced     at settings.heart_vntr_D_0_maxAct-dsettings.heart_vntr_D_0_maxAct.
427	23	4	1	0.7721432000200754	3400.005	9.45E-4	0.154774	0.0659769	0.3401054	0.003028125	3.945225	3.30625	0.9908013	26.8125	21.84375	0.16875	Cost not reduced at settings.heart_vntr_TS_maxAct-dsettings.heart_vntr_TS_maxAct.
428	23	5	1	0.8805627636234685	3400.005	9.45E-4	0.174774	0.0659769	0.3401054	0.003028125	3.945225	3.30625	0.9908013	26.8125	21.84375	0.16875	Cost not reduced at settings.heart_vntr_TS_maxAct+dsettings.heart_vntr_TS_maxAct.
429	23	6	1	0.7739399215341778	3400.005	9.45E-4	0.164774	0.0559769	0.3401054	0.003028125	3.945225	3.30625	0.9908013	26.8125	21.84375	0.16875	Cost not reduced at settings.heart_vntr_TR_maxAct-dsettings.heart_vntr_TR_maxAct.
430	23	7	1	0.855177745248866	3400.005	9.45E-4	0.164774	0.0759769	0.3401054	0.003028125	3.945225	3.30625	0.9908013	26.8125	21.84375	0.16875	Cost not reduced at settings.heart_vntr_TR_maxAct+dsettings.heart_vntr_TR_maxAct.
431	23	8	1	0.7259993146943294	3400.005	9.45E-4	0.164774	0.0659769	0.3301054	0.003028125	3.945225	3.30625	0.9908013	26.8125	21.84375	0.16875	Cost not reduced at settings.eta_vc-dsettings.eta_vc.
